DATE,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16
1961-09-30,5.524817999990773,1.395508461731879,0.00041351559963143103,2.4583294669200395e-05,0.08296227701862335,0.3284476547169106,9.732526359540472e-05,0.0016371082589401453,1.1416375585355555e-07,0.0003852732217568544,2.290429949211581e-05,6.786977935536206e-09,1.7143162251906634e-09,5.78537496642717e-06,9.731579231031517e-05,2.88365132239312e-08
1961-12-31,5.958423999996739,1.4847804634919157,0.00043150632315480664,2.5572260469008956e-05,0.08799220478204006,0.3531127177907365,0.00010262148126205517,0.001731634874818866,1.1967068934458716e-07,0.0004117777470629136,2.4403090379432335e-05,7.092016673267685e-09,1.7672605714583569e-09,6.0810093145888255e-06,0.00010261095117436447,2.9820754882808886e-08
1962-03-31,1.3602886666631093,0.3334858216876455,9.521914516863461e-05,5.61400537521517e-06,0.019661919797613336,0.08020097085454836,2.289952792544625e-05,0.0003883988931434601,2.6669642468188023e-08,9.340503547683454e-05,5.507047666830633e-06,1.5724097911858255e-09,3.8548903926951964e-10,1.3500974912553088e-06,2.2899003549126107e-05,6.538279595090946e-09
1962-06-30,-5.525583000002371,-1.3493487179493968,-0.00038182483154081126,-2.247482674325174e-05,-0.07942484654483906,-0.32524474660067426,-9.203441551353109e-05,-0.001563572685160608,-1.066557084009219e-07,-0.00037691562073671747,-2.218586266033995e-05,-6.277927388378501e-09,-1.5330714013133155e-09,-5.417793079449951e-06,-9.204288662689741e-05,-2.6045350036852516e-08
1962-09-30,-0.17068799999833573,-0.04105050504949759,-1.1475077180023163e-05,-6.740529358562064e-07,-0.00241133135864402,-0.01002631578967339,-2.8027121072859984e-06,-4.771337091469263e-05,-3.257626598595492e-09,-1.165370960354295e-05,-6.845459118998143e-07,-1.9135494587257853e-10,-4.602091050162128e-11,-1.6463345643702443e-07,-2.802719962557987e-06,-7.83459980430775e-10
1962-12-31,6.545448000004399,1.574181818183206,0.0004385972910920799,2.5710609712875643e-05,0.09227866921753503,0.3836947066065477,0.00010690471518626232,0.0018236875363619731,1.2383573130565068e-07,0.0004444622906296658,2.6054416473964004e-05,7.259260877281277e-09,1.745853986840517e-09,6.266093428082542e-06,0.00010689328778967777,2.9782523161526152e-08
1963-03-31,1.2449960000012652,0.29798851124905923,8.21288257517594e-05,4.7933247199760665e-06,0.01739164884145339,0.07266230885988989,2.0026510680004606e-05,0.0003431342339936805,2.3060096370408276e-08,8.366908602130962e-05,4.883219681423023e-06,1.345867653231741e-09,3.2213203763457074e-10,1.168793604941487e-06,2.0026109627035993e-05,5.519410332802729e-09
1963-06-30,4.840719999985595,1.1542012398640509,0.0003145802530006847,1.832791033559711e-05,0.06724546957968869,0.28202749941692673,7.68672559474659e-05,0.0013193495810845945,8.785901760830807e-08,0.00032235649278522516,1.8780965554965334e-05,5.118796178525914e-09,1.2205045728483116e-09,4.4780556878801225e-06,7.686134782658449e-05,2.0948740488341885e-08
1963-09-30,-3.6073469999973895,-0.8491871468922909,-0.00022646917081559081,-1.3176771444411983e-05,-0.04940868952655819,-0.2098881131082635,-5.597492509590296e-05,-0.0009620410376243171,-6.341733932912694e-08,-0.00023779479235308543,-1.383573586741238e-05,-3.6898434473326726e-09,-8.686072145293149e-10,-3.256999968781482e-06,-5.597805846346837e-05,-1.49287521961387e-08
1963-12-31,-6.048064000002341,-1.416740220192878,-0.00037536860701692376,-2.1665047155505768e-05,-0.08176960753746698,-0.349074454577476,-9.248808630690775e-05,-0.0016024485833554536,-1.0462123503944196e-07,-0.0003948681610443927,-2.279049757847318e-05,-6.0383951886936035e-09,-1.4144753311540865e-09,-5.338603321268509e-06,-9.249664114419076e-05,-2.4507199587612064e-08
1964-03-31,1.9105316666536964,0.4397080935923441,0.00011409624272751273,6.564423377680706e-06,0.02529820456777543,0.1099206988469632,2.8522419575960356e-05,0.0004957481746501458,3.21566383557851e-08,0.000123926378377881,7.129991276555447e-06,1.8501028914170298e-09,4.25800435307618e-10,1.6409646206097528e-06,2.8521606070808225e-05,7.400837366122043e-09
1964-06-30,-0.5965196666656993,-0.1364409118614276,-3.502262873311679e-05,-2.01036844807434e-06,-0.007831979327306726,-0.03424141361938382,-8.789330855019095e-06,-0.00015311893282543565,-9.863792107970074e-09,-3.842729224778907e-05,-2.2058028957827602e-06,-5.662012575642379e-10,-1.295062345750775e-10,-5.045294821162671e-07,-8.789408108000885e-06,-2.2561281125656543e-09
1964-09-30,-5.47092999999586,-1.2473620611017395,-0.0003152565565072152,-1.8024960349222185e-05,-0.07131858554032533,-0.31280331618017954,-7.90574760917151e-05,-0.001382715256841749,-8.764305452191833e-08,-0.000346773505175868,-1.9826958557789265e-05,-5.011037994395577e-09,-1.1425075226625378e-09,-4.520510387094612e-06,-7.906372667032535e-05,-1.998245657136577e-08
1964-12-31,2.0968733333429554,0.480603560245072,0.00012109305457119746,6.892034978472905e-06,0.027353646001301968,0.11934395750358817,3.0069948611100017e-05,0.0005283289970954286,3.305499460455087e-08,0.0001311912408770155,7.466775234860057e-06,1.88133150852139e-09,4.312013542334404e-10,1.7113855683772994e-06,3.0069044436475956e-05,7.576207793828608e-09
1965-03-31,-5.712403333338443,-1.2816700321618555,-0.0003153005738520953,-1.785596182196647e-05,-0.07258296704947043,-0.3235022841395221,-7.958402184049529e-05,-0.0014052946576583736,-8.726731469638031e-08,-0.0003547342165193257,-2.0089150329527516e-05,-4.942083740874337e-09,-1.1088363789237368e-09,-4.507325629232728e-06,-7.95903559611677e-05,-1.9579832779041077e-08
1965-06-30,-3.886979666669504,-0.8622403874614974,-0.00020947144280514252,-1.1808526005130382e-05,-0.0486070459135135,-0.21912056297787785,-5.3232835231065145e-05,-0.0009442972641622305,-5.8301950864097715e-08,-0.00023998639637845542,-1.3528744369883938e-05,-3.286653749598966e-09,-7.290713730264797e-10,-3.0010524334281308e-06,-5.323566911674682e-05,-1.2932997086109862e-08
1965-09-30,5.184810666673002,1.1335397172442754,0.0002693912653373154,1.5127541854065285e-05,0.06365339831768324,0.29115064390498446,6.919337644051282e-05,0.0012321956476526452,7.521031420050506e-08,0.00031646860630729634,1.7771148152934124e-05,4.2234003931233095e-09,9.233494519261272e-10,3.885253203522732e-06,6.918858904847447e-05,1.6443007039887002e-08
1965-12-31,9.956503333349247,2.151826957717276,0.0004998748952527166,2.7879246807194225e-05,0.12001265798744498,0.5552985685080785,0.00012899727497672764,0.002312921140333657,1.3863663178808987e-07,0.0005967934065944647,3.328462948098965e-05,7.732104394212879e-09,1.6710837247050302e-09,7.193565913332645e-06,0.00012898063682609262,2.9962531183957194e-08
1966-03-31,-3.175161333347205,-0.6772955062588153,-0.00015359853531826673,-8.511500350111278e-06,-0.03753161400084082,-0.17594820643626008,-3.990191364144913e-05,-0.0007200699335712102,-4.242360174223567e-08,-0.00018706763550735417,-1.0366155131724675e-05,-2.3508590126444123e-09,-5.01463099968679e-10,-2.2112105656502123e-06,-3.990350586757785e-05,-9.049403102031044e-09
1966-06-30,2.677866999991238,0.570730392155383,0.00012899083374406928,7.0901354226049484e-06,0.031370878478355735,0.14719216182038508,3.326691540284088e-05,0.0006052249919257235,3.5276374116526704e-08,0.00015608317466497823,8.579298338085017e-06,1.939008086437996e-09,4.13258330440736e-10,1.828494956959692e-06,3.3265808751958836e-05,7.51840880571235e-09
1966-09-30,-4.278223666668055,-0.8927845715079457,-0.00020008381153457933,-1.0892471638851431e-05,-0.04860278575370103,-0.2329045493315789,-5.2196724093400704e-05,-0.0009588016248720521,-5.605934271348326e-08,-0.00025013975833143576,-1.3617494601381175e-05,-3.051845103886619e-09,-6.3686250081049e-10,-2.841714232336423e-06,-5.219944873369187e-05,-1.1698527277399567e-08
1966-12-31,2.2141533333342522,0.4557746672144276,0.00010131342826857903,5.469601482954722e-06,0.024605877407225307,0.11953535244447266,2.6571324004187602e-05,0.0004921806345272728,2.8693002401564832e-08,0.0001290800621838173,6.968636947768392e-06,1.5490472602547323e-09,3.188652244247189e-10,1.4344662305001976e-06,2.657061798772009e-05,5.906340552004532e-09
1967-03-31,0.5405333333474118,0.11092413982260041,2.4440715809870284e-05,1.3140169790315515e-06,0.005963663431202804,0.029060931900858122,6.40320473865863e-06,0.0001190996081419371,6.875097641363681e-09,3.120261689559811e-05,1.6775600480967157e-06,3.696289054523562e-10,7.585243288579552e-11,3.442561149410994e-07,6.403163738011308e-06,1.410855251664277e-09
1967-06-30,1.9237333333294373,0.3979589022201253,8.763143920154093e-05,4.687426541971629e-06,0.02128691640643865,0.10290095390882925,2.2659019903947808e-05,0.00042361037710136884,2.4119019383268825e-08,0.00010953122034518259,5.8588510481460965e-06,1.2901320879055915e-09,2.6688706824679325e-10,1.2120089052797267e-06,2.2658506484307672e-05,4.9894537408460594e-09
1967-09-30,-4.059003999995184,-0.8421170124456694,-0.00018369804160744962,-9.73286222355485e-06,-0.04461783471685976,-0.2150579633353118,-4.691239591758656e-05,-0.0008854245605469657,-4.9327273568067556e-08,-0.00022612835654545194,-1.1980945032630252e-05,-2.613503950831908e-09,-5.422207366887838e-10,-2.4856732432840256e-06,-4.691459679362353e-05,-1.0233874184255266e-08
1967-12-31,6.378458666658844,1.3200452538621903,0.0002857975717267536,1.497576879724849e-05,0.06917026062990317,0.3342306993636157,7.236291482826118e-05,0.0013809738665813143,7.569745294629636e-08,0.000349632304037506,1.8320703418450712e-05,3.966540187918968e-09,8.208899395517345e-10,3.791536303483778e-06,7.235767881574873e-05,1.5665863606432453e-08
1968-03-31,0.41416500000923406,0.08417987804932636,1.7861159739673838e-05,9.256885068753551e-07,0.004362781966847251,0.021464887277033995,4.554387453836739e-06,8.787690592271247e-05,4.754386253615073e-09,2.240748422011052e-05,1.1613104027308196e-06,2.464050921852437e-10,5.008233580894837e-11,2.3603869973853886e-07,4.55436671153997e-06,9.66338669429771e-10
1968-06-30,1.5107580000039889,0.3039754527162586,6.343714618273211e-05,3.2533538223689096e-06,0.015589284205248077,0.07747874249980669,1.6169168497226494e-05,0.0003152826165297995,1.6770351942861292e-08,8.035946808515604e-05,4.121209707441675e-06,8.600621541045511e-10,1.730507352337902e-10,8.292172449589352e-07,1.6168907059466164e-05,3.3743162863202666e-09
1968-09-30,4.949853333324427,0.9977531411641394,0.00020662154820749734,1.0493730228933185e-05,0.050673089952510963,0.25138919925484515,5.205939566566009e-05,0.0010250495006580707,5.3480843512651935e-08,0.0002582532173907026,1.3115958221954216e-05,2.71614238255512e-09,5.474989684639791e-10,2.6438133888320725e-06,5.205668562602295e-05,1.0780254689087259e-08
1968-12-31,0.9523199999966891,0.19262135922326706,3.973307106530655e-05,1.9898372929372243e-06,0.009646502364944354,0.047692307692159375,9.837755576391771e-06,0.00019644030334831086,1.0032701907528724e-08,4.8637385086536256e-05,2.435766480707313e-06,5.02438997769224e-10,1.0162601087672666e-10,4.926712137351408e-07,9.837658795808224e-06,2.0292681851834422e-09
1969-03-31,-4.134239999999409,-0.8296688741720573,-0.0001685031102587331,-8.35248885991402e-06,-0.04112565054879269,-0.20492911668497982,-4.162045198885522e-05,-0.0008396509984223144,-4.212295978711124e-08,-0.00020740334448188236,-1.028072491729426e-05,-2.0879825412466147e-09,-4.1902118026162973e-10,-2.0631597265272084e-06,-4.1622184322909206e-05,-8.453333290601777e-09
1969-06-30,5.56823199999053,1.108767821584479,0.00022450473514279423,1.0988435962144827e-05,0.054268896362486885,0.272538397533026,5.518392540193595e-05,0.0011274627798876224,5.6111286325004686e-08,0.0002771183808887301,1.356362296944802e-05,2.7463798308899703e-09,5.468697393241445e-10,2.7008408939599438e-06,5.518088030442847e-05,1.1173095644138398e-08
1969-09-30,-0.8585820000007516,-0.1682504409145622,-3.384402119355201e-05,-1.633556385438606e-06,-0.008120978903207288,-0.041441355343522446,-8.336038234912913e-06,-0.00017270604014996138,-8.556864086652766e-09,-4.253915772078898e-05,-2.053246342337278e-06,-4.130159323608427e-10,-8.093590679386295e-11,-4.0236063930665367e-07,-8.336107724993269e-06,-1.6768301169247865e-09
1969-12-31,-6.284106666658772,-1.2316947602230357,-0.0002489728860002316,-1.18643262330409e-05,-0.05869405576470399,-0.299457072511359,-6.0531792440920995e-05,-0.001270259664373441,-6.243084851105703e-08,-0.00030885190039242616,-1.4717746027764766e-05,-2.975022564264589e-09,-5.831090874689344e-10,-2.884701299055159e-06,-6.0535456760657524e-05,-1.2236544200540204e-08
1970-03-31,1.688479999982519,0.33029733959119767,6.686507167419364e-05,3.1421556238031556e-06,0.015521491522122233,0.07934586466126348,1.606269954890216e-05,0.0003418142464006735,1.662251157726058e-08,8.211120116641268e-05,3.858609077367348e-06,7.811330628414983e-10,1.528038072846704e-10,7.548139822691202e-07,1.6062441542730177e-05,3.2516650190310675e-09
1970-06-30,-4.189623333353666,-0.8132032867542875,-0.0001643907613972928,-7.618796004860151e-06,-0.03768843151294732,-0.1941707991545627,-3.925203701693469e-05,-0.0008469412027167778,-4.088211758902262e-08,-0.0002022344328249659,-9.372685397662783e-06,-1.894708142408054e-09,-3.677616736040898e-10,-1.8192324141366734e-06,-3.9253577799769346e-05,-7.935193631385595e-09
1970-09-30,-1.4741779999894788,-0.28492037108298973,-5.707131342624905e-05,-2.6234859532292543e-06,-0.013097378463157838,-0.06776583616829157,-1.3573916321951707e-05,-0.0002952869756711607,-1.4067983595536168e-08,-7.023239637860001e-05,-3.228481951805806e-06,-6.466849129151543e-10,-1.2498742035483245e-10,-6.239818229197835e-07,-1.3574100575786119e-05,-2.7189763423878747e-09
1970-12-31,0.8806726666371105,0.17285037618057686,3.499805242057619e-05,1.587789330376177e-06,0.007841864448778324,0.03995429936639994,8.089786638132423e-06,0.00017831507707910532,8.34547942644287e-09,4.1217129483683834e-05,1.8699360077867322e-06,3.7861715935979265e-10,7.431151312143659e-11,3.6701393676258354e-07,8.089721194037836e-06,1.637974372212551e-09
1971-03-31,12.781503999998677,2.445752774587163,0.0004821121038904863,2.1545946723738885e-05,0.10930250154581245,0.5712148730781337,0.00011259911757832697,0.002519517854931763,1.1598210165409198e-07,0.0005883767377623528,2.6294991855690952e-05,5.183325958794645e-09,9.918342822037369e-10,5.031571346285346e-06,0.00011258644044442878,2.2193283898591697e-08
1971-06-30,-7.600156666667317,-1.4582035047315003,-0.00028589719778171485,-1.261125707019417e-05,-0.06432304829002078,-0.33525172768713674,-6.572987184993995e-05,-0.0014900961948391966,-6.717187955689041e-08,-0.000342606611570595,-1.511277510235498e-05,-2.9630295349329086e-09,-5.685014456888578e-10,-2.899611493162313e-06,-6.573419254984891e-05,-1.2887927773786887e-08
1971-09-30,8.827111333346693,1.6913415085909946,0.00032889978858019475,1.4361809029334038e-05,0.0738544827121359,0.3854465452750446,7.49542813240911e-05,0.0017165279966029345,7.606475612700545e-08,0.0003911570753327709,1.7080349125925265e-05,3.321460029127724e-09,6.364169436925423e-10,3.272724492416057e-06,7.494866360091557e-05,1.4574584427485627e-08
1971-12-31,2.060676000008243,0.3943122847304039,7.649795117448122e-05,3.3127468895832735e-06,0.01707570954147286,0.08923765806321171,1.7312415244941093e-05,0.00039977829283444066,1.755209832424859e-08,9.047311576182437e-05,3.917941960945859e-06,7.600943324252121e-10,1.454447631905572e-10,7.497018677665723e-07,1.7312115530465633e-05,3.358610471579067e-09
1972-03-31,0.2360423333448125,0.04454469397023786,8.485775245148375e-06,3.619748003835799e-07,0.0019001277127017602,0.010068776749903918,1.9181044672578196e-06,4.496612302418157e-05,1.9362475826237985e-09,1.0164016075897564e-05,4.335629431306831e-07,8.259384816296277e-11,1.5586685821823753e-11,8.181976658694357e-08,1.9181007880897383e-06,3.65398675699442e-10
1972-06-30,-5.309331666649086,-0.9896237962057057,-0.0001843394917200314,-7.81463782781322e-06,-0.04195276595908126,-0.2250765893704738,-4.1925531946152006e-05,-0.0009889813730801222,-4.19000722954449e-08,-0.00022493990961613974,-9.535796753418202e-06,-1.7762547075081685e-09,-3.310819585289603e-10,-1.7774085281294094e-06,-4.1927289770038456e-05,-7.809892319741432e-09
1972-09-30,3.879706666673883,0.7243664426205214,0.00013366706917850024,5.6127259785432315e-06,0.030416394819326342,0.16291021065171662,3.0061760341038024e-05,0.0007159208225218094,2.9710367513641547e-08,0.0001610059482644033,6.7606948672971345e-06,1.2475484994218362e-09,2.329254106452972e-10,1.2622656585664638e-06,3.0060856658797874e-05,5.547118654523767e-09
1972-12-31,-0.06860133333248086,-0.012744070842018118,-2.312929582970469e-06,-9.590055488617466e-08,-0.0005284049607325869,-0.0028444039035093738,-5.162326868202172e-07,-1.2450499941252247e-05,-5.04341072377068e-10,-2.7788819876306547e-06,-1.1522024995214153e-07,-2.0911396983317506e-11,-3.884710566735231e-12,-2.140446776072169e-08,-5.162329532737431e-07,-9.369144945547275e-11
1973-03-31,12.98674399999436,2.373742277461133,0.0004204077295160147,1.723265000477814e-05,0.09730047046491563,0.5323308739134518,9.427982817622471e-05,0.0023000506881842853,9.134434822031731e-08,0.0005157563145354871,2.1141019615311674e-05,3.74423463765552e-09,6.843784751699484e-10,3.864196603052539e-06,9.427094032810057e-05,1.6696097280248382e-08
1973-06-30,8.700894999958109,1.567728828824329,0.0002746664544686084,1.1088226331917861e-05,0.06328887928725635,0.3512532800441477,6.153965614208445e-05,0.0015243988222977123,5.983509704181843e-08,0.0003415240743152026,1.3787254221270251e-05,2.4155301377279566e-09,4.352306554469365e-10,2.484189949782112e-06,6.153586924584342e-05,1.0781098566057514e-08
1973-09-30,-1.3154520000098273,-0.2364219985647651,-4.164017405638987e-05,-1.6488545994952641e-06,-0.009361764416212282,-0.052088857210947026,-9.174226991648382e-06,-0.0002316859284476891,-8.990528849390014e-09,-5.104586728776894e-05,-2.021298300791674e-06,-3.5600415179009876e-10,-6.398349241382682e-11,-3.632815062520889e-07,-9.174311158766102e-06,-1.6158391174289199e-09
1973-12-31,-0.8020906666642986,-0.1417872841921053,-2.4737681028952352e-05,-9.604255553352647e-07,-0.005504805846726413,-0.03114068667491665,-5.433127366560875e-06,-0.0001399410615832153,-5.362411351983801e-09,-3.073536850184411e-05,-1.1932821563920282e-06,-2.0819238854722722e-10,-3.6802614203374905e-11,-2.1093904126190388e-07,-5.4331568855037204e-06,-9.47924934049547e-10
1974-03-31,10.930220999987796,1.9441872998904728,0.0003421447593785487,1.303756275497503e-05,0.0740840338335147,0.4165004382120969,7.329717780857337e-05,0.0019235378372286505,7.251336405725978e-08,0.00041204653179161,1.5701197720985327e-05,2.763150709040002e-09,4.914889201427673e-10,2.7928135398341825e-06,7.329180572601679e-05,1.2898143731288492e-08
1974-06-30,-5.986983666691231,-1.0477745303942356,-0.00018395373382595892,-6.847847739493984e-06,-0.03900437517756927,-0.22287099976529134,-3.9128601983517974e-05,-0.0010511116350819805,-3.925476042853683e-08,-0.0002235895804814092,-8.32332876002373e-06,-1.4612947336011504e-09,-2.5573936534847646e-10,-1.4566553657793802e-06,-3.913013309086999e-05,-6.869926571384131e-09
1974-09-30,0.008750000066356733,0.0015151515253819525,2.685474678187916e-07,9.712385784510502e-09,5.479752360315615e-05,0.00031645569924876327,5.608902808873495e-08,1.550861629340261e-06,5.741096834044335e-11,3.2391411863841313e-07,1.1714796355200008e-08,2.076346053100399e-12,3.5954044273333197e-13,2.0285361654326373e-09,5.608902498011048e-08,9.94129323132753e-12
1974-12-31,0.6936620000051335,0.11855443513923092,2.1094622280948272e-05,7.411243467259077e-07,0.0041652122102959765,0.024370656642531685,4.336318552677909e-06,0.0001234246349675061,4.5144343441445856e-09,2.5371689831743538e-05,8.913919766762035e-07,1.5860711604086556e-10,2.7107693735410924e-11,1.523486543655861e-07,4.336299749052586e-06,7.715662867998924e-10
1975-03-31,10.88456999999471,1.8526927659586363,0.00033371551554584045,1.1463947631268345e-05,0.06364454709569145,0.37391171418676095,6.735069233365643e-05,0.001960578653829259,7.12678536469568e-08,0.0003956586695750275,1.3591847116939393e-05,2.4482258209249487e-09,4.167192886673555e-10,2.3135058922416074e-06,6.73461565233735e-05,1.21306984930973e-08
1975-06-30,0.03490733332000673,0.005901493379496969,1.0554623850467237e-06,3.5726310271266826e-08,0.00019975944815087132,0.0011815771358669735,2.1132112526522917e-07,6.243060003185974e-06,2.2355192176581884e-10,1.24996419170742e-06,4.2309995340605866e-08,7.567001380690257e-12,1.279290174092734e-12,7.153000053383707e-09,2.1132108052324128e-07,3.77940696317039e-11
1975-09-30,2.2293449999706354,0.37093926787929377,6.522482738180457e-05,2.1694604151467622e-06,0.012337910124188056,0.07415083984597004,1.303845709510476e-05,0.00039200121256754983,1.3778601496306636e-08,7.836010544703953e-05,2.6063564093625757e-06,4.5829374674979896e-10,7.625519912744566e-11,4.336699516369058e-07,1.3038287095978873e-05,2.2926125617893627e-09
1975-12-31,1.4316133332904428,0.23274481113548973,4.038139120510209e-05,1.3210347816206003e-06,0.007614001934712178,0.04683372589988721,8.125684941573397e-06,0.00024838593730081016,8.671684067432933e-09,4.9980681949612915e-05,1.6350654916952312e-06,2.83685032299722e-10,4.6120148315903584e-11,2.6582108465095233e-07,8.1256189154999e-06,1.4098006937475916e-09
1976-03-31,3.5310840000456665,0.5637107279799238,9.565320340954031e-05,3.096474811753458e-06,0.018248380692739374,0.11430785665834264,1.939631822067689e-05,0.0005991716661561952,2.061606833901955e-08,0.00012149618075696367,3.933060786526221e-06,6.673810604696765e-10,1.0654231489002551e-10,6.278832673234369e-07,1.9395942010946854e-05,3.2911986492525306e-09
1976-06-30,-8.181030000036117,-1.3056224066458526,-0.00021993078542603683,-7.048611801369065e-06,-0.04184418968804948,-0.26219569258500997,-4.4166601547379614e-05,-0.0013780863014787315,-4.661996960372318e-08,-0.0002767601488518068,-8.869949004897126e-06,-1.4941340171668264e-09,-2.3845100816566236e-10,-1.4155679867317028e-06,-4.4168552322254584e-05,-7.440148356782639e-09
1976-09-30,2.4221550000074785,0.3833736942069663,6.422649992465779e-05,2.0321626301167406e-06,0.012130159601497326,0.07663834836330352,1.2839203497039264e-05,0.0004057830265224993,1.3589518637778172e-08,8.111704621605043e-05,2.5665890275583525e-06,4.299800233407785e-10,6.805635064068607e-11,4.062344139896257e-07,1.2839038654011148e-05,2.150920961984217e-09
1976-12-31,-6.34389866667334,-0.9968413995375158,-0.0001657987982648379,-5.153512317085385e-06,-0.030984750700554287,-0.1971869534581856,-3.279695238578295e-05,-0.0010551435521577446,-3.471628269862033e-08,-0.00020872665058124795,-6.487835713692158e-06,-1.0790837591290485e-09,-1.6956061582781292e-10,-1.019458785934263e-06,-3.279802806122056e-05,-5.455104132409856e-09
1977-03-31,12.048209999979008,1.8854788732387533,0.00030993879453689033,9.481150031714902e-06,0.05767754277258064,0.36855949831715407,6.058454870272456e-05,0.0019805088970912266,6.363421539332635e-08,0.0003871118132154905,1.1841903126835751e-05,1.946595759969472e-09,3.0463157432919426e-10,1.8531929775918166e-06,6.058087843752169e-05,9.958406164820759e-09
1977-06-30,9.06915766664315,1.3997773833361862,0.00022571015003158834,6.80854725443325e-06,0.04222428835748815,0.27357116426810535,4.4112577661570285e-05,0.0014623760620580128,4.608327926636929e-08,0.0002857927836128482,8.620940050468873e-06,1.3901022372382458e-09,2.1455506053911832e-10,1.3305973221890144e-06,4.411063182785391e-05,7.112714811932392e-09
1977-09-30,-7.692019333335338,-1.1704229052556911,-0.00018538242934873495,-5.524898055331295e-06,-0.034881769841490495,-0.229242991396859,-3.63096300196597e-05,-0.0012183333256814421,-3.7797311034509784e-08,-0.00023863555325842611,-7.1119852553536145e-06,-1.1264621515913041e-09,-1.7140324887282647e-10,-1.0821645245497058e-06,-3.631094845668592e-05,-5.7512646126642655e-09
1977-12-31,10.693870333343511,1.623727654623508,0.000257175416340516,7.502418866961458e-06,0.047367999492962554,0.31196564466063137,4.9410930657689534e-05,0.0016937572920170396,5.1539424648005747e-08,0.0003254043107823179,9.492818074691156e-06,1.5035276597349999e-09,2.2829147581720182e-10,1.4413632059943893e-06,4.940848933832065e-05,7.825603499548662e-09
